,ID#,clust,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
1460,3632,2,33087,0,2,1,1,24761,9,500,1,724,1
1461,1311,2,115591,867,1,1,1,9500,20,2500,16,4967,1
1462,744,2,15750,0,1,1,1,1065,3,0,0,6254,1
1463,1307,2,1511,0,1,1,1,2250,11,0,0,5051,1
1464,871,2,131621,0,2,1,1,27846,31,6047,11,6045,1
1465,1305,2,36290,0,1,1,1,8600,13,2600,9,5111,1
1466,3665,2,2686,0,1,1,1,7500,4,500,1,301,1
1467,493,2,84035,0,1,1,1,4240,6,1600,4,8114,1
1468,661,2,257068,2586,1,1,1,5900,4,400,1,6420,1
1469,3516,2,114719,0,1,1,1,0,0,0,0,1136,1
1470,843,2,114932,8559,1,1,1,3150,13,1650,12,6092,1
1471,1329,2,74777,0,2,1,1,20630,8,0,0,5384,1
1472,3428,2,9805,0,1,1,1,4403,11,0,0,1559,1
1473,1176,2,23379,0,2,1,1,11712,25,0,0,5499,1
1474,1018,2,8327,0,1,1,1,2900,4,150,1,5814,1
1475,716,2,30530,0,1,1,1,5590,12,2950,9,6298,1
1476,3704,2,8904,0,1,1,1,3740,14,0,0,898,1
1477,488,2,10954,500,1,1,1,2500,1,0,0,8095,1
1478,3628,2,265,0,1,1,1,6000,1,0,0,1012,1
1479,718,2,238749,0,1,1,1,7134,14,3134,12,6297,1
1480,1342,2,30130,0,2,1,1,9192,15,0,0,4993,1
1481,1341,2,9554,0,1,1,1,2710,3,0,0,5064,1
1482,646,2,32010,0,1,1,1,12315,6,650,2,6421,1
1483,3521,2,960,0,1,1,1,6000,1,0,0,1262,1
1484,1339,2,24292,0,2,1,1,6558,10,0,0,5276,1
1485,1106,2,1650,0,1,1,1,1250,3,250,1,5554,1
1486,1107,2,100992,0,1,1,1,8144,16,409,2,5422,1
1487,836,2,86380,2643,1,1,1,13500,3,0,0,6102,1
1488,1096,2,427357,0,2,1,1,6027,12,0,0,5587,1
1489,577,2,11613,0,1,1,1,2000,1,0,0,6519,1
1490,1335,2,4146,0,1,1,1,3750,9,0,0,5210,1
1491,1095,2,36936,0,1,1,1,2875,16,0,0,5492,1
1492,1108,2,68610,0,2,1,1,6115,12,0,0,5349,1
1493,1332,2,83508,1514,1,1,1,11268,13,2176,2,5069,1
1494,832,2,218207,0,1,1,1,8500,4,0,0,6114,1
1495,825,2,24011,0,2,1,1,20442,9,0,0,6123,1
1496,873,2,21138,0,1,1,1,4500,2,0,0,6031,1
1497,1304,2,249,0,1,1,1,1000,1,0,0,5204,1
1498,3684,2,12286,0,2,1,1,7972,11,250,1,1018,1
1499,568,2,380930,0,2,2,1,22485,25,213,1,6539,1
1500,1026,2,9489,0,1,1,1,5359,14,0,0,5807,1
1501,613,2,117240,0,1,1,1,1200,3,700,2,6471,1
1502,1284,2,51261,0,1,1,1,2000,4,2000,4,4904,1
1503,3606,2,160114,500,1,1,1,71954,86,30817,53,1373,1
1504,619,2,179042,0,1,1,1,25078,50,3350,15,6456,1
1505,1077,2,468,0,1,1,1,26650,14,550,3,5708,1
1506,1024,2,80174,0,1,1,1,500,1,0,0,5804,1
1507,770,2,119214,0,2,1,1,10028,16,0,0,6205,1
1508,413,2,267640,0,1,1,1,6000,3,0,0,8296,1
1509,3507,2,59967,0,1,1,1,10000,4,0,0,959,1
1510,1074,2,24394,0,1,1,1,3250,3,250,1,5713,1
1511,1291,2,18046,0,1,1,1,162,4,0,0,5416,1
1512,564,2,213849,0,1,1,1,500,1,0,0,6549,1
1513,897,2,5546,0,1,1,1,2631,6,0,0,5995,1
1514,1290,2,138254,0,1,1,1,24100,9,0,0,5420,1
1515,3779,2,203353,0,1,1,1,14000,13,4000,8,3557,1
1516,3805,2,8009,0,1,1,1,8102,12,2850,6,3279,1
1517,900,2,94167,0,1,1,1,6500,4,500,1,5990,1
1518,1120,2,47394,0,2,1,1,31347,19,2150,5,5688,1
1519,1072,2,42040,1000,1,1,1,14189,17,4034,13,5717,1
1520,513,2,910,0,1,1,1,5172,13,0,0,6662,1
1521,569,2,176849,0,1,1,1,7700,11,950,4,6539,1
1522,1302,2,148053,0,1,1,1,10250,2,250,1,5301,1
1523,1021,2,11449,0,1,1,1,24415,11,0,0,5864,1
1524,877,2,16430,0,2,1,1,8528,12,0,0,6036,1
1525,494,2,1199220,2919,1,1,1,3800,19,3300,18,8023,1
1526,667,2,323459,0,1,1,1,12000,8,1500,3,6378,1
1527,879,2,206648,0,1,1,1,5132,16,2450,11,6030,1
1528,3659,2,45485,0,1,1,1,8417,4,0,0,759,1
1529,1027,2,57587,0,1,1,1,2620,6,0,0,5799,1
1530,3810,2,62589,0,1,1,1,10000,4,0,0,2803,1
1531,713,2,32774,0,1,1,1,0,0,0,0,6304,1
1532,880,2,323273,0,1,1,1,9000,5,500,1,6028,1
1533,3680,2,5459,0,2,1,1,9864,14,0,0,880,1
1534,517,2,9800,589,1,1,1,10348,34,3000,25,6651,1
1535,883,2,31669,0,2,1,1,8384,15,0,0,6018,1
1536,886,2,65508,0,1,1,1,14000,7,2500,5,6015,1
1537,3531,2,9389,0,1,1,1,4195,5,695,2,1509,1
1538,562,2,19702,0,1,1,1,3000,1,0,0,6554,1
1539,732,2,14523,0,1,1,1,4197,4,0,0,6276,1
1540,668,2,11821,0,1,1,1,10697,10,0,0,6387,1
1541,496,2,2701,0,1,1,1,5000,10,0,0,8002,1
1542,1941,3,80534,0,3,1,1,20715,17,0,0,3949,1
1543,1958,3,21944,0,4,1,1,29461,13,0,0,3900,1
1544,763,3,33374,0,3,1,1,20441,13,0,0,6214,1
1545,3023,3,29182,0,5,1,1,50698,14,0,0,2999,1
1546,2464,3,118141,0,4,1,1,46521,11,0,0,3259,1
1547,2453,3,111442,0,4,1,1,30368,19,0,0,3392,1
1548,1953,3,54388,0,4,1,1,27516,14,0,0,3903,1
1549,3014,3,60331,0,3,1,1,17878,27,0,0,3036,1
1550,1939,3,58970,0,3,1,1,13467,18,0,0,3946,1
1551,1937,3,131755,909,4,1,1,37299,16,0,0,3952,1
1552,2460,3,83811,0,4,1,1,25936,15,500,1,3281,1
1553,3015,3,47966,2947,3,1,1,51615,11,650,3,3145,1
1554,2465,3,76060,0,4,1,1,33424,30,0,0,3263,1
1555,2455,3,21875,7558,3,1,1,12398,15,0,0,3299,1
1556,1951,3,197239,0,4,1,1,53412,25,250,2,3914,1
1557,137,3,125948,0,3,1,1,15155,15,0,0,6761,1
1558,3017,3,15279,0,3,1,1,17984,19,300,1,3139,1
1559,1940,3,152367,0,4,1,1,43406,24,700,3,3938,1
1560,2467,3,16859,0,4,1,1,64109,45,4822,9,3266,1
1561,1866,3,22455,0,4,1,1,38814,17,0,0,4175,1
1562,2473,3,165203,0,4,1,1,36666,20,0,0,3239,1
1563,2978,3,53892,1619,3,1,1,28641,20,0,0,3131,1
1564,3273,3,8819,0,3,1,1,12472,15,0,0,1920,1
1565,2509,3,34942,0,3,1,1,19016,13,0,0,3089,1
1566,750,3,127693,0,3,1,1,17383,15,0,0,6246,1
1567,2512,3,34103,0,3,1,1,34630,16,0,0,3115,1
1568,1845,3,1076,0,3,1,1,11379,8,0,0,4233,1
1569,3530,3,22289,0,3,1,1,18105,34,189,1,1501,1
1570,3763,3,25054,0,3,1,1,32592,17,3409,6,486,1
1571,3931,3,57642,0,4,1,1,52176,15,0,0,1564,1
1572,1076,3,39313,0,3,1,1,24091,16,0,0,5706,1
1573,1832,3,23854,0,3,1,1,22498,18,250,3,4274,1
1574,614,3,7216,0,3,1,1,21419,18,0,0,6470,1
1575,2522,3,86341,0,3,1,1,20991,16,0,0,3053,1
1576,2524,3,8399,0,3,1,1,21136,13,0,0,3052,1
1577,3524,3,177785,0,5,1,1,77203,15,0,0,1251,1
1578,1823,3,23552,0,4,1,1,36165,11,0,0,4300,1
1579,2528,3,10036,0,3,1,1,13959,16,0,0,3030,1
1580,1818,3,138512,0,4,1,1,30130,15,50,1,4313,1
1581,1817,3,86143,0,3,1,1,29652,11,500,1,4317,1
1582,1806,3,28319,0,3,1,1,18449,13,0,0,4392,1
1583,2533,3,654,0,3,1,1,14967,10,0,0,3022,1
1584,3284,3,147128,0,5,1,1,59991,47,1065,1,2279,1
1585,3920,3,179832,2954,3,1,1,18218,20,2500,5,1569,1
1586,1799,3,56461,0,4,1,1,40190,14,0,0,4359,1
1587,1099,3,34383,0,3,1,1,22956,12,0,0,5611,1
1588,3286,3,26693,0,3,1,1,22057,14,0,0,1863,1
1589,2964,3,59179,0,3,1,1,18908,15,0,0,3530,1
1590,3272,3,51680,0,4,1,1,54926,65,3088,8,2112,1
1591,612,3,112843,0,3,1,1,16137,14,0,0,6472,1
1592,1859,3,114508,0,4,1,1,29960,22,1250,8,4226,1
1593,3936,3,12966,0,3,1,1,15021,16,886,3,1553,1
1594,2474,3,76513,0,4,1,1,45265,16,0,0,3235,1
1595,3954,3,49519,0,3,1,1,25762,18,0,0,1522,1
1596,1044,3,27625,0,3,1,1,27799,16,500,1,5772,1
1597,3953,3,40424,0,4,1,1,44110,26,343,3,1523,1
1598,3258,3,55487,0,3,1,1,23123,19,1150,5,1986,1
1599,1910,3,50715,0,4,1,1,39211,13,0,0,4051,1
1600,3260,3,14648,0,3,1,1,21157,12,0,0,1843,1
1601,2482,3,37335,0,3,1,1,19507,17,0,0,3202,1
1602,1898,3,40835,0,4,1,1,50602,39,2250,10,4090,1
1603,1891,3,162369,0,4,1,1,41359,15,500,1,4113,1
1604,1054,3,9430,0,3,1,1,11323,13,0,0,5756,1
1605,1888,3,10643,0,4,1,1,40585,14,850,2,4107,1
1606,2491,3,307149,2562,4,1,1,58008,19,650,2,3173,1
1607,1924,3,355423,5009,3,1,1,20500,20,100,1,3963,1
1608,1884,3,576,0,3,1,1,12082,14,0,0,4128,1
1609,1881,3,159109,0,4,1,1,19554,24,1557,6,4138,1
1610,1880,3,15875,0,3,1,1,24918,12,0,0,4141,1
1611,1878,3,50909,0,3,1,1,14830,18,0,0,4135,1
1612,1875,3,66860,0,3,1,1,12667,20,980,5,4155,1
1613,2496,3,26103,0,3,1,1,13692,18,0,0,3151,1
1614,2986,3,49749,0,3,1,1,13609,18,0,0,3265,1
1615,2498,3,7011,0,3,1,1,19791,16,0,0,3152,1
1616,2500,3,29298,0,3,1,1,24656,13,0,0,3141,1
1617,2501,3,35304,0,4,1,1,30532,13,0,0,3131,1
1618,1868,3,72510,0,4,1,1,31469,12,0,0,4169,1
1619,2984,3,97606,0,4,1,1,42980,24,0,0,3355,1
1620,1863,3,102373,0,4,1,1,67212,33,6600,14,4190,1
1621,1862,3,56258,0,4,1,1,38591,23,500,1,4197,1
1622,1057,3,34690,0,3,1,1,18124,14,0,0,5752,1
1623,1960,3,37244,0,4,1,1,38220,18,0,0,3890,1
1624,2026,3,178733,0,3,1,1,26465,22,1800,4,4537,1
1625,1963,3,126873,0,4,1,5,95598,32,500,1,3880,1
1626,2154,3,37833,0,4,1,1,48172,15,500,1,3551,1
1627,3114,3,28254,0,3,1,1,17117,19,1050,6,2692,1
1628,560,3,178919,0,3,1,1,23387,17,0,0,6555,1
1629,4002,3,57793,0,3,1,1,20959,15,1198,3,1424,1
1630,3640,3,141554,0,4,1,1,41685,15,1000,2,1139,1
1631,813,3,66122,0,3,1,1,11756,13,0,0,5630,1
1632,2319,3,65340,2454,3,1,1,33795,11,500,1,3775,1
1633,815,3,42044,2253,3,1,1,11433,10,0,0,6140,1
1634,2168,3,196967,0,3,1,1,38490,37,9550,20,4008,1
1635,4019,3,73597,0,3,1,1,25447,8,0,0,1402,1
1636,2315,3,20308,0,3,1,1,19526,13,0,0,3797,1
1637,2174,3,28493,0,3,1,1,21845,22,300,1,3932,1
1638,896,3,20665,0,3,1,1,19947,16,0,0,5997,1
1639,2312,3,48970,0,4,1,1,30872,14,0,0,3817,1
1640,2179,3,189784,0,4,1,1,35464,18,2197,4,4190,1
1641,3190,3,28443,0,4,1,1,53065,18,150,1,2462,1
1642,2310,3,34379,0,3,1,1,13051,20,150,1,3805,1
1643,2329,3,75526,0,4,1,1,46421,14,0,0,3712,1
1644,2142,3,37358,0,4,1,1,50488,19,0,0,3967,1
1645,2349,3,25530,0,3,1,1,25131,17,0,0,3677,1
1646,3647,3,33413,0,3,1,1,31605,8,0,0,647,1
1647,2346,3,8859,0,3,1,1,11998,13,0,0,3690,1
1648,2111,3,47905,0,3,1,1,14575,16,2000,4,4245,1
1649,541,3,31478,0,3,1,1,18885,18,0,0,6578,1
1650,2114,3,193818,0,3,1,1,16327,13,0,0,3768,1
1651,3996,3,72297,0,3,1,1,16241,16,0,0,1587,1
1652,2118,3,26522,0,3,1,1,18479,13,0,0,4358,1
1653,2122,3,27981,0,5,1,1,63004,17,0,0,2921,1
1654,934,3,163964,0,3,1,1,11385,11,0,0,5948,1
1655,3590,3,54264,0,3,1,1,15178,17,0,0,1397,1
1656,2340,3,18266,0,3,1,1,12254,15,0,0,3713,1
1657,2336,3,188184,0,4,1,1,32170,13,0,0,3707,1
1658,2334,3,80272,0,4,1,1,34744,14,550,2,3728,1
1659,3195,3,31489,0,3,1,1,21950,21,0,0,2216,1
1660,3193,3,15135,0,3,1,1,13357,14,0,0,2579,1
1661,3095,3,7606,0,4,1,1,29307,17,0,0,2930,1
1662,567,3,40418,0,3,1,1,12678,12,0,0,6541,1
1663,821,3,68255,0,3,1,1,19077,22,400,2,6130,1
1664,862,3,70774,0,3,1,1,32635,31,1400,14,5931,1
1665,2287,3,49353,0,4,1,1,34656,14,0,0,3540,1
1666,3617,3,27619,0,4,1,1,83726,68,14050,46,1325,1
1667,2282,3,64153,0,3,1,1,23563,19,0,0,3575,1
1668,2240,3,30729,0,3,1,1,16456,15,0,0,3795,1
1669,3135,3,51367,0,4,1,1,40004,24,0,0,2434,1
1670,850,3,119932,0,3,1,1,22463,26,5177,11,6077,1
1671,3158,3,139423,0,4,1,1,54152,25,500,3,2677,1
1672,839,3,25333,0,3,1,1,11229,16,300,2,6099,1
1673,3140,3,54177,0,3,1,1,45403,15,500,1,2123,1
1674,3155,3,38061,0,3,1,1,34227,18,3600,8,2649,1
1675,3151,3,47513,0,3,1,1,19904,13,0,0,2516,1
1676,2268,3,65904,0,4,1,1,47224,35,5350,18,3655,1
1677,844,3,18932,0,3,1,1,24660,22,0,0,6091,1
1678,2261,3,120576,0,4,1,1,36635,14,0,0,3823,1
1679,2290,3,72962,0,4,1,1,28055,16,0,0,3869,1
1680,2186,3,37948,0,3,1,1,19213,43,0,0,3914,1
1681,20,3,23354,0,3,1,1,10447,5,0,0,6896,1
1682,3169,3,93028,0,4,1,1,40887,22,0,0,2507,1
1683,888,3,21461,0,3,1,1,40806,28,0,0,6011,1
1684,3635,3,23704,0,3,1,1,14935,14,0,0,868,1
1685,3125,3,23448,0,4,1,1,36941,18,700,3,2675,1
1686,882,3,19348,0,3,1,1,17059,19,0,0,6022,1
1687,881,3,76702,0,3,1,1,21568,17,0,0,6025,1
1688,572,3,148915,0,3,1,1,23522,16,650,2,6532,1
1689,3178,3,11324,0,3,1,1,11082,11,0,0,2661,1
1690,2203,3,90919,0,4,1,1,44430,17,0,0,3739,1
1691,2299,3,89761,0,3,1,1,11965,13,0,0,3845,1
1692,2213,3,16200,0,4,1,1,40455,17,0,0,3840,1
1693,2216,3,77965,0,4,1,1,41126,33,2683,7,3120,1
1694,2294,3,98895,0,4,1,1,89709,17,500,1,3854,1
1695,2218,3,49874,0,4,1,1,39976,13,0,0,4293,1
1696,3171,3,11109,0,5,1,1,53627,13,0,0,2623,1
1697,2221,3,33753,0,3,1,1,14961,14,500,1,3335,1
1698,2292,3,13250,0,3,1,1,17778,14,0,0,3861,1
1699,768,3,20999,0,3,1,1,15914,13,0,0,6206,1
1700,3207,3,67070,0,4,1,1,34600,27,2100,10,2416,1
1701,2356,3,138020,0,3,1,1,16449,17,500,1,3637,1
1702,3043,3,20537,0,3,1,1,44791,21,2612,4,1569,1
1703,2422,3,233449,0,3,1,1,21274,18,0,0,3419,1
1704,2421,3,101632,0,4,1,1,48658,14,0,0,3432,1
1705,2420,3,24100,0,3,1,1,26674,23,2300,7,3421,1
1706,2004,3,66411,1000,4,1,1,34826,19,3001,9,4211,1
1707,777,3,13144,0,3,1,1,18615,18,0,0,6196,1
1708,102,3,64824,0,3,1,1,20184,13,0,0,6770,1
1709,778,3,10978,0,3,1,1,14313,11,0,0,6193,1
1710,3052,3,50895,0,4,1,1,29618,15,0,0,2980,1
1711,2014,3,44654,0,4,1,1,48874,16,0,0,4530,1
1712,3054,3,68532,0,5,1,1,68704,21,0,0,2822,1
1713,2019,3,52195,0,4,1,1,35847,13,0,0,4476,1
1714,3977,3,33972,0,3,1,1,21029,29,0,0,1467,1
1715,986,3,38964,0,3,1,1,35166,26,3200,8,5553,1
1716,3669,3,76210,0,4,1,1,37937,29,1110,8,798,1
1717,3236,3,32988,0,4,1,1,49484,14,0,0,2161,1
1718,3058,3,20773,0,3,1,1,13619,14,0,0,2765,1
1719,3042,3,29350,0,4,1,1,27703,15,0,0,3020,1
1720,2430,3,201259,0,4,1,1,40755,34,0,0,3398,1
1721,2447,3,451294,0,3,1,1,45907,22,500,1,3347,1
1722,769,3,43179,0,3,1,1,11915,6,0,0,6214,1
1723,2444,3,29929,0,3,1,1,18032,17,150,1,3344,1
1724,3241,3,56395,0,5,1,1,72905,24,1800,4,2344,1
1725,3240,3,1724,0,3,1,1,27305,20,0,0,1784,1
1726,1972,3,91935,0,3,1,1,17550,18,0,0,4216,1
1727,1973,3,50496,0,3,1,1,13287,26,0,0,4610,1
1728,1975,3,156853,0,4,1,1,37625,14,0,0,4510,1
1729,3033,3,63193,0,3,1,1,20372,14,100,1,3036,1
1730,1012,3,89527,0,3,1,1,22206,14,0,0,5821,1
1731,3036,3,74073,0,4,1,1,45526,41,200,1,2976,1
1732,3037,3,43348,0,4,1,1,68846,25,200,1,2869,1
1733,2435,3,65458,1000,3,1,1,28356,24,1100,3,3382,1
1734,3038,3,97424,0,5,1,1,63796,17,0,0,2873,1
1735,2431,3,101772,0,3,1,1,26480,17,1000,2,3396,1
1736,1992,3,37693,0,3,1,1,30546,7,0,0,4671,1
1737,2354,3,30178,0,3,1,1,14422,15,0,0,3656,1
1738,982,3,24917,0,3,1,1,16239,13,150,1,5857,1
1739,2036,3,45950,0,4,1,1,38921,22,750,2,4302,1
1740,2370,3,22201,0,4,1,1,51278,16,350,1,3602,1
1741,3084,3,27155,0,4,1,1,47252,15,300,1,3001,1
1742,2368,3,19516,0,3,1,1,17696,16,0,0,3593,1
1743,953,3,44293,0,3,1,1,21920,21,100,1,5913,1
1744,2086,3,140918,0,4,1,1,69760,32,0,0,3883,1
1745,2364,3,26129,0,3,1,1,20265,17,0,0,3629,1
1746,2363,3,74796,0,3,1,1,19710,15,400,1,3616,1
1747,2089,3,29559,0,4,1,1,28969,16,0,0,4236,1
1748,799,3,103993,0,3,1,1,14149,13,100,1,6158,1
1749,2091,3,73027,0,4,1,1,34002,19,0,0,4063,1
1750,2359,3,35356,0,3,1,1,18520,15,300,1,3637,1
1751,2095,3,55406,0,4,1,1,38118,18,500,1,4310,1
1752,3091,3,105544,0,4,1,1,31001,16,500,1,2888,1
1753,949,3,13050,0,3,1,1,13617,16,0,0,5920,1
1754,2357,3,27310,0,3,1,1,15537,16,500,1,3623,1
1755,3083,3,36953,0,3,1,1,25598,16,0,0,2997,1
1756,600,3,37904,0,3,1,1,19052,17,0,0,6487,1
1757,2073,3,122506,0,3,1,1,21022,13,0,0,4408,1
1758,2375,3,18387,0,4,1,1,40560,19,800,2,3588,1
1759,975,3,26367,0,3,1,1,19649,15,0,0,5874,1
1760,3064,3,45533,0,5,1,1,56208,16,0,0,2963,1
1761,2042,3,11690,0,3,1,1,17615,17,0,0,4417,1
1762,2394,3,51082,0,4,1,1,40878,13,0,0,3524,1
1763,2384,3,120345,0,4,1,1,38323,17,650,2,3544,1
1764,965,3,30638,0,3,1,1,48963,16,0,0,5696,1
1765,2056,3,60864,0,3,1,1,23364,19,50,1,4436,1
1766,3216,3,5199,0,3,1,1,28100,16,0,0,2592,1
1767,798,3,147472,0,3,1,1,20645,16,0,0,6163,1
1768,2063,3,156885,0,4,1,1,38601,19,0,0,4534,1
1769,3079,3,45575,0,3,1,1,23223,17,0,0,2964,1
1770,2376,3,28577,0,4,1,1,48564,14,0,0,3586,1
1771,2068,3,40724,0,4,1,1,29481,14,0,0,4007,1
1772,2069,3,146173,0,3,1,1,13871,17,0,0,4414,1
1773,959,3,38150,0,3,1,1,16688,15,0,0,5854,1
1774,3080,3,76430,0,3,1,1,13653,17,0,0,3018,1
1775,2538,3,103240,0,4,1,1,44627,29,50,1,2993,1
1776,535,3,18177,0,3,1,1,12040,12,0,0,6690,1
1777,3354,3,14072,0,3,1,1,20700,16,0,0,1949,1
1778,3334,3,48131,0,5,1,1,60090,18,0,0,2161,1
1779,3485,3,12088,0,4,1,1,27292,17,100,1,1298,1
1780,1637,3,155278,0,4,1,1,27200,16,0,0,4926,1
1781,3337,3,17828,0,4,1,1,35099,14,0,0,2115,1
1782,1630,3,18007,0,4,1,1,33237,15,0,0,4665,1
1783,3447,3,36829,0,4,1,1,42497,19,1001,1,1015,1
1784,2824,3,87633,0,4,1,1,69237,37,4050,9,2068,1
1785,2623,3,135408,0,5,1,1,62224,15,607,1,2697,1
1786,3839,3,7535,0,3,1,1,18487,20,0,0,1678,1
1787,1183,3,106309,0,3,1,1,21873,22,1200,4,5594,1
1788,1185,3,4137,0,3,1,1,15891,19,0,0,5588,1
1789,3885,3,33245,0,3,1,1,31390,17,0,0,1628,1
1790,2886,3,79192,0,3,1,1,14404,21,150,1,2080,1
1791,1186,3,21676,0,3,1,1,15392,15,100,1,5584,1
1792,2631,3,91048,0,4,1,1,51580,20,100,1,2669,1
1793,1189,3,32214,11148,3,1,1,12717,10,0,0,5576,1
1794,1612,3,123430,0,4,1,1,49987,17,0,0,4798,1
1795,2633,3,34294,0,3,1,1,17683,14,0,0,2661,1
1796,2634,3,59696,2586,5,1,1,63827,22,500,1,2654,1
1797,626,3,146599,0,3,1,1,16463,16,1000,2,6444,1
1798,1463,3,28228,0,3,1,1,12948,13,300,1,5108,1
1799,2710,3,76938,0,3,1,1,23503,13,0,0,2422,1
1800,2709,3,60085,0,3,1,1,14714,17,0,0,2404,1
1801,1469,3,49438,0,4,1,1,33912,14,0,0,5085,1
1802,1599,3,35062,0,3,1,1,16237,26,0,0,4152,1
1803,3806,3,14791,0,3,1,1,23956,26,300,2,2689,1
1804,1444,3,20982,0,4,1,1,44238,18,0,0,4716,1
1805,1172,3,60170,0,3,1,1,17235,14,0,0,5351,1
1806,1644,3,130920,2643,4,1,1,30299,20,1100,6,4793,1
1807,2911,3,20969,0,3,1,1,40234,13,150,1,1831,1
1808,1153,3,22116,0,3,1,1,20809,14,0,0,5463,1
1809,1682,3,207395,0,4,1,1,55903,17,500,1,4761,1
1810,1679,3,11789,0,4,1,1,28756,20,900,2,4775,1
1811,1678,3,197673,0,4,1,1,48932,15,0,0,4775,1
1812,2910,3,78317,0,3,1,1,34282,35,2537,11,1859,1
1813,672,3,91974,0,3,1,1,19223,18,500,1,6372,1
1814,2733,3,93154,0,4,1,1,30752,21,0,0,2333,1
1815,1671,3,239576,0,3,1,1,13301,12,0,0,4849,1
1816,2731,3,405499,1000,4,1,1,72318,46,9729,29,2329,1
1817,2602,3,11529,0,3,1,1,15738,15,0,0,2768,1
1818,1667,3,83006,0,4,1,1,45167,13,0,0,4906,1
1819,1598,3,10146,0,3,1,1,26633,12,0,0,4509,1
1820,1666,3,98343,0,4,1,1,31961,16,0,0,4971,1
1821,3398,3,34412,0,3,1,1,14734,13,0,0,1524,1
1822,1661,3,164178,2364,4,1,1,35314,23,1100,3,4883,1
1823,2813,3,18533,0,3,1,1,27904,14,0,0,2102,1
1824,2814,3,202168,0,3,1,1,12463,18,0,0,2098,1
1825,2608,3,97131,0,4,1,1,33324,19,1500,3,2727,1
1826,1167,3,46535,0,3,1,1,25891,14,150,1,5399,1
1827,1653,3,98604,0,3,1,1,17490,15,0,0,4919,1
1828,2612,3,39862,0,3,1,1,14152,18,350,2,2727,1
1829,2816,3,37839,0,3,1,1,11512,16,0,0,2084,1
1830,2613,3,75132,0,4,1,1,53001,23,400,3,2720,1
1831,1439,3,58538,1739,4,1,1,48670,19,500,2,4352,1
1832,1443,3,62569,0,4,1,1,33765,19,50,1,4888,1
1833,622,3,46142,0,3,1,1,14445,13,0,0,6452,1
1834,3878,3,190730,0,5,1,1,78916,28,2450,9,1648,1
1835,3784,3,78231,0,3,1,1,19182,13,0,0,3102,1
1836,2828,3,83781,0,4,1,1,35151,22,200,1,2066,1
1837,1553,3,26862,0,3,1,1,15510,15,0,0,4965,1
1838,2667,3,194576,0,4,1,1,41315,16,550,1,2539,1
1839,1551,3,86069,0,4,1,1,35282,21,0,0,4972,1
1840,1260,3,49288,0,3,1,1,12538,19,600,2,5353,1
1841,1258,3,95207,0,3,1,1,30652,30,2348,8,5531,1
1842,1549,3,21933,0,4,1,1,27166,15,550,1,4974,1
1843,1548,3,27989,0,3,1,1,25369,16,2729,2,4981,1
1844,1229,3,26748,0,3,1,1,11981,14,0,0,5408,1
1845,3792,3,35766,0,4,1,1,49702,20,784,1,3503,1
1846,3711,3,5269,0,3,1,1,22697,13,0,0,604,1
1847,1541,3,114376,0,4,1,1,33949,15,0,0,5009,1
1848,2671,3,110480,0,4,1,1,44191,22,500,1,2539,1
1849,2842,3,106757,0,5,1,1,51234,13,0,0,2013,1
1850,1539,3,73811,0,3,1,1,25394,14,1000,2,5021,1
1851,1536,3,39503,0,3,1,1,16671,18,2339,2,4884,1
1852,2685,3,61285,0,5,1,1,55027,22,0,0,2412,1
1853,1509,3,16088,0,3,1,1,17872,15,0,0,4563,1
1854,1534,3,71930,0,4,1,1,32774,13,500,1,4300,1
1855,2673,3,20674,0,3,1,1,16876,22,0,0,2528,1
1856,3800,3,46269,0,3,1,1,20594,14,0,0,3487,1
1857,3798,3,10635,0,4,1,1,45212,20,0,0,2131,1
1858,692,3,232171,0,3,1,1,22258,30,650,2,6340,1
1859,1516,3,54116,1846,3,1,1,34997,14,0,0,4848,1
1860,2853,3,69884,0,5,1,1,89360,24,450,2,1990,1
1861,1240,3,7239,0,3,1,1,15835,15,0,0,5343,1
1862,1520,3,391222,0,3,1,1,27471,20,1600,7,4905,1
1863,1538,3,4838,0,3,1,1,23592,16,500,1,5024,1
1864,3894,3,56289,0,3,1,1,24051,15,0,0,1628,1
1865,1498,3,49991,0,4,1,1,44146,27,2510,4,4803,1
1866,687,3,9601,0,3,1,1,20467,16,0,0,6338,1
1867,1588,3,45340,0,3,1,1,14063,16,500,1,4660,1
1868,2878,3,56186,0,3,1,1,27538,20,400,4,1926,1
1869,3349,3,119735,0,3,1,1,22432,17,1000,2,1996,1
1870,3842,3,20971,1490,4,1,1,43527,34,0,0,1695,1
1871,3452,3,133351,0,5,1,1,84215,43,7000,22,1529,1
1872,2876,3,52537,0,4,1,1,49146,19,100,2,1944,1
1873,2704,3,103215,0,3,1,1,16726,14,0,0,2427,1
1874,2875,3,66466,0,4,1,2,86952,22,0,0,1956,1
1875,2703,3,9520,0,3,1,1,12515,13,0,0,2438,1
1876,703,3,463494,0,3,1,1,27390,17,750,1,6323,1
1877,2871,3,39669,0,4,1,1,31989,14,0,0,1955,1
1878,3869,3,97510,1678,5,1,1,71609,51,7650,26,1665,1
1879,2690,3,147862,0,4,1,1,44783,14,0,0,2426,1
1880,1572,3,329,0,3,1,1,23492,14,0,0,4868,1
